seed,turn,stage,candidates,action_index,action_desc,elapsed_us,score_breakdown
1001,63,Train,7,2,力训练,36,#0 697[速训练 失败率0% 属性+188 PT+10] | #1 1332[耐训练 失败率0% 属性+188 PT+20] | #2 13134[力训练 失败率0% 属性+1287 PT+181] | #3 1714[根训练 失败率0% 属性+201 PT+25] | #4 285[智训练 失败率0% 属性+0 PT+12] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,64,RamenSelect,4,0,不吃面,46,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,64,Train,9,8,友人出行,27,"#0 582[速训练 失败率0% 属性+122 PT+9] | #1 1357[耐训练 失败率0% 属性+148 PT+20] | #2 522[力训练 失败率0% 属性+153 PT+8] | #3 1436[根训练 失败率0% 属性+141 PT+22] | #4 -267[智训练 失败率0% 属性+0 PT+23] | #5 987[比赛(G3 五维[3, 3, 3, 3, 3]×1.45 PT+51 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3706[友人外出#5 选项1 动态事件2392 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,65,RamenSelect,4,2,吃面/新潟-力,75,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 3719[吃面/新潟-力] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,65,SpecialSelect,1,0,吃面/新潟-力(替换Ax2),2,仅1候选: 吃面/新潟-力(替换Ax2)
1001,65,Train,8,2,力训练,42,"#0 667[速训练 失败率0% 属性+144 PT+10] | #1 644[耐训练 失败率0% 属性+121 PT+10] | #2 14770[力训练 失败率0% 属性+1729 PT+198] | #3 601[根训练 失败率0% 属性+83 PT+10] | #4 -20273[智训练 失败率0% 属性+0 PT+156] | #5 1417[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出]"
1001,66,RamenSelect,4,2,吃面/新潟-力,76,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 3715[吃面/新潟-力] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,66,SpecialSelect,1,0,吃面/新潟-力(替换Ax2),2,仅1候选: 吃面/新潟-力(替换Ax2)
1001,66,Train,8,2,力训练,35,"#0 1134[速训练 失败率0% 属性+182 PT+16] | #1 1408[耐训练 失败率0% 属性+181 PT+21] | #2 -3992[力训练 失败率0% 属性+234 PT+184] | #3 1037[根训练 失败率0% 属性+136 PT+16] | #4 -1760[智训练 失败率0% 属性+0 PT+41] | #5 1123[比赛(G2 五维[3, 4, 3, 4, 3]×1.45 PT+58 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出]"
1001,67,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,67,Train,1,0,比赛,0,仅1候选: 比赛
1001,68,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,68,Train,8,5,比赛,32,"#0 554[速训练 失败率0% 属性+111 PT+9] | #1 991[耐训练 失败率0% 属性+168 PT+14] | #2 -1779[力训练 失败率0% 属性+0 PT+40] | #3 568[根训练 失败率0% 属性+67 PT+10] | #4 -5428[智训练 失败率0% 属性+0 PT+72] | #5 1410[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出]"
1001,68,Event,2,0,事件#4101 G1比赛:  速4 耐4 力4 根4 智4 73pt 体力-15 / [大成功] 速4 耐4 力4 根4 智4 73pt 体力-5 (33%) | [成功] 速4 耐4 力4 根4 智4 73pt 体力-20 (66%),3,
1001,69,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,69,Train,8,4,智训练,28,"#0 568[速训练 失败率6% 属性+111 PT+10] | #1 557[耐训练 失败率5% 属性+133 PT+9] | #2 -1269[力训练 失败率7% 属性+0 PT+25] | #3 1264[根训练 失败率7% 属性+102 PT+22] | #4 -12556[智训练 失败率0% 属性+0 PT+102] | #5 1410[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 63[休息] | #7 15[普通外出]"
1001,69,Event,2,0,事件#102 追加训练:  智5  体力-5 羁绊+5 /   体力5,2,
1001,70,RamenSelect,2,0,不吃面,29,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,70,Train,8,5,比赛,22,"#0 554[速训练 失败率0% 属性+114 PT+9] | #1 1072[耐训练 失败率0% 属性+168 PT+16] | #2 -2579[力训练 失败率0% 属性+0 PT+50] | #3 501[根训练 失败率0% 属性+66 PT+9] | #4 -1036[智训练 失败率0% 属性+0 PT+23] | #5 1119[比赛(G2 五维[3, 4, 3, 4, 3]×1.45 PT+58 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出]"
1001,70,Event,2,0,事件#4102 G2比赛:  速3 耐4 力3 根4 智3 58pt 体力-15 / [大成功] 速3 耐4 力3 根4 智3 58pt 体力-5 (33%) | [成功] 速3 耐4 力3 根4 智3 58pt 体力-20 (66%),2,
1001,71,RamenSelect,4,0,不吃面,27,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,71,Train,1,0,比赛,0,仅1候选: 比赛
1001,71,SuperRamenSelect,3,1,超级拉面选项 2,3,#0 0[非选项二] | #1 1[固定选项二] | #2 0[非选项二]
1001,72,Train,7,4,智训练,27,#0 727[速训练 失败率0% 属性+140 PT+10] | #1 2586[耐训练 失败率0% 属性+342 PT+35] | #2 -25524[力训练 失败率0% 属性+0 PT+82] | #3 878[根训练 失败率0% 属性+118 PT+13] | #4 -54228[智训练 失败率0% 属性+0 PT+172] | #5 -154[休息] | #6 -185[普通外出]
1001,72,Event,2,0,事件#102 追加训练:  智5  体力-5 羁绊+5 /   体力5,2,
1001,73,Train,1,0,比赛,0,仅1候选: 比赛
1001,74,Train,7,4,智训练,26,#0 853[速训练 失败率0% 属性+161 PT+12] | #1 789[耐训练 失败率0% 属性+155 PT+10] | #2 -90520[力训练 失败率0% 属性+0 PT+133] | #3 655[根训练 失败率0% 属性+91 PT+10] | #4 -107262[智训练 失败率0% 属性+0 PT+151] | #5 -154[休息] | #6 -185[普通外出]
1001,75,Train,1,0,比赛,0,仅1候选: 比赛
1001,76,Train,7,4,智训练,30,#0 1712[速训练 失败率0% 属性+290 PT+27] | #1 1286[耐训练 失败率0% 属性+204 PT+17] | #2 -1853[力训练 失败率0% 属性+0 PT+17] | #3 812[根训练 失败率0% 属性+98 PT+12] | #4 -120684[智训练 失败率0% 属性+0 PT+181] | #5 -154[休息] | #6 -185[普通外出]
1001,77,Train,1,0,比赛,0,仅1候选: 比赛
