seed,turn,stage,candidates,action_index,action_desc,elapsed_us,score_breakdown
1001,66,Train,8,4,智训练,38,"#0 13692[速训练 失败率0% 属性+1775 PT+182] | #1 11471[耐训练 失败率0% 属性+1357 PT+154] | #2 1373[力训练 失败率0% 属性+208 PT+20] | #3 650[根训练 失败率0% 属性+133 PT+10] | #4 15692[智训练 失败率0% 属性+2096 PT+206] | #5 1224[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出]"
1001,67,RamenSelect,2,0,不吃面,9,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,67,Train,1,0,比赛,0,仅1候选: 比赛
1001,68,RamenSelect,4,1,吃面/函馆-耐,92,#0 0[不吃面] | #1 3717[吃面/函馆-耐] | #2 3711[吃面/京都-速耐智] | #3 3713[吃面/阪神-速耐力]
1001,68,SpecialSelect,4,0,吃面/函馆-耐(替换Cx1),10,"#0 -4[隐藏方案[0, 0, 1] 后续可做0种] | #1 -11[隐藏方案[0, 0, 2] 后续可做0种] | #2 -11[隐藏方案[0, 1, 1] 后续可做0种] | #3 -11[隐藏方案[1, 0, 1] 后续可做0种]"
1001,68,Train,8,1,耐训练,54,"#0 3385[速训练 失败率0% 属性+836 PT+41] | #1 13782[耐训练 失败率0% 属性+1674 PT+183] | #2 653[力训练 失败率0% 属性+137 PT+10] | #3 1459[根训练 失败率0% 属性+231 PT+21] | #4 5388[智训练 失败率0% 属性+904 PT+69] | #5 1535[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出]"
1001,69,RamenSelect,1,0,不吃面,1,仅1候选: 不吃面
1001,69,Train,8,4,智训练,31,"#0 706[速训练 失败率0% 属性+265 PT+9] | #1 2082[耐训练 失败率0% 属性+499 PT+26] | #2 1223[力训练 失败率0% 属性+188 PT+18] | #3 1738[根训练 失败率0% 属性+281 PT+24] | #4 4787[智训练 失败率0% 属性+891 PT+59] | #5 1538[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出]"
1001,70,RamenSelect,3,2,吃面/阪神-速耐力,64,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 3711[吃面/阪神-速耐力]
1001,70,SpecialSelect,4,0,吃面/阪神-速耐力(替换Cx1),10,"#0 -6[隐藏方案[0, 0, 1] 后续可做0种] | #1 -13[隐藏方案[0, 0, 2] 后续可做0种] | #2 -13[隐藏方案[0, 1, 1] 后续可做0种] | #3 -13[隐藏方案[1, 0, 1] 后续可做0种]"
1001,70,Train,8,0,速训练,38,"#0 10714[速训练 失败率0% 属性+1483 PT+141] | #1 4159[耐训练 失败率0% 属性+492 PT+54] | #2 5125[力训练 失败率0% 属性+382 PT+69] | #3 682[根训练 失败率0% 属性+167 PT+10] | #4 3391[智训练 失败率0% 属性+707 PT+41] | #5 1221[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出]"
1001,71,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,71,Train,1,0,比赛,0,仅1候选: 比赛
1001,71,SuperRamenSelect,3,1,超级拉面选项 2,3,#0 0[非选项二] | #1 1[固定选项二] | #2 0[非选项二]
1001,72,Train,7,0,速训练,29,#0 20640[速训练 失败率0% 属性+2154 PT+288] | #1 16195[耐训练 失败率0% 属性+1481 PT+299] | #2 4084[力训练 失败率0% 属性+314 PT+59] | #3 1994[根训练 失败率0% 属性+272 PT+27] | #4 19905[智训练 失败率0% 属性+1853 PT+281] | #5 -154[休息] | #6 -185[普通外出]
1001,72,Event,2,0,事件#102 追加训练:  速5  体力-5 羁绊+5 /   体力5,3,
1001,73,Train,1,0,比赛,0,仅1候选: 比赛
1001,74,Train,7,4,智训练,26,#0 -84754[速训练 失败率0% 属性+0 PT+190] | #1 9861[耐训练 失败率0% 属性+1298 PT+288] | #2 5697[力训练 失败率0% 属性+501 PT+81] | #3 1402[根训练 失败率0% 属性+166 PT+21] | #4 -17854[智训练 失败率0% 属性+1616 PT+304] | #5 -154[休息] | #6 -185[普通外出]
1001,75,Train,1,0,比赛,0,仅1候选: 比赛
1001,76,Train,7,1,耐训练,24,#0 -141502[速训练 失败率0% 属性+0 PT+306] | #1 -2529[耐训练 失败率0% 属性+1106 PT+297] | #2 4237[力训练 失败率0% 属性+457 PT+59] | #3 1577[根训练 失败率0% 属性+122 PT+24] | #4 -25072[智训练 失败率0% 属性+812 PT+288] | #5 -154[休息] | #6 -185[普通外出]
1001,77,Train,1,0,比赛,0,仅1候选: 比赛
